"Instrument","Fluorophore","Detector","AdjustedY"
"BDFACS Symphony A5","AmCyan","488-537/32 520LP",0.233278956
"BDFACS Symphony A5","AmCyan","488-576/20 570LP",0.032626427
"BDFACS Symphony A5","AmCyan","488-602/40 585LP",0.027732463
"BDFACS Symphony A5","AmCyan","488-660/30 645LP",0.009787928
"BDFACS Symphony A5","AmCyan","488-675/20 665LP",0
"BDFACS Symphony A5","AmCyan","488-710/50 685LP",0
"BDFACS Symphony A5","AmCyan","488-750/60 724LP",0
"BDFACS Symphony A5","AmCyan","488-810/79 770LP",0
"BDFACS Symphony A5","AmCyan","561-585/30 570LP",0
"BDFACS Symphony A5","AmCyan","561-602/40 595LP",0
"BDFACS Symphony A5","AmCyan","561-660/30 645LP",0
"BDFACS Symphony A5","AmCyan","561-670/20 665LP",0
"BDFACS Symphony A5","AmCyan","561-695/40 680LP",0
"BDFACS Symphony A5","AmCyan","561-730/50 699LP",0
"BDFACS Symphony A5","AmCyan","561-750/40 735LP",0
"BDFACS Symphony A5","AmCyan","561-780/60 750LP",0
"BDFACS Symphony A5","AmCyan","561-825/49 800LP",0
"BDFACS Symphony A5","AmCyan","637-660/30 645LP",0
"BDFACS Symphony A5","AmCyan","637-675/20 665LP",0
"BDFACS Symphony A5","AmCyan","637-680/30 680LP",0
"BDFACS Symphony A5","AmCyan","637-710/25 699LP",0
"BDFACS Symphony A5","AmCyan","637-730/50 720LP",0
"BDFACS Symphony A5","AmCyan","637-780/60 750LP",0
"BDFACS Symphony A5","APC","355-379/34 365LP",0
"BDFACS Symphony A5","APC","355-446/67 425LP",0
