"Instrument","Fluorophore","Detector","AdjustedY"
"FiveLaser","Alexa Fluor 594",4,0
"FiveLaser","Alexa Fluor 594",5,0
"FiveLaser","Alexa Fluor 594",6,0
"FiveLaser","Alexa Fluor 594",7,0
"FiveLaser","Alexa Fluor 594",8,0
"FiveLaser","Alexa Fluor 594",9,0.00430045871559637
"FiveLaser","Alexa Fluor 594",10,0.0606020642201835
"FiveLaser","Alexa Fluor 594",11,0.0318004587155963
"FiveLaser","Alexa Fluor 594",12,0.0170011467889909
"FiveLaser","Alexa Fluor 594",13,0.0109002293577982
"FiveLaser","Alexa Fluor 594",14,0.00840022935779816
"FiveLaser","Alexa Fluor 594",15,0.00529816513761472
"FiveLaser","Alexa Fluor 594",16,0.00310206422018344
"FiveLaser","Alexa Fluor 594",17,0
"FiveLaser","Alexa Fluor 594",18,0
"FiveLaser","Alexa Fluor 594",19,0
"FiveLaser","Alexa Fluor 594",20,0
"FiveLaser","Alexa Fluor 594",21,0
"FiveLaser","Alexa Fluor 594",22,0
"FiveLaser","Alexa Fluor 594",23,0
"FiveLaser","Alexa Fluor 594",24,0.00740252293577981
"FiveLaser","Alexa Fluor 594",25,0.0947018348623855
"FiveLaser","Alexa Fluor 594",26,0.352001146788991
"FiveLaser","Alexa Fluor 594",27,0.157001146788991
"FiveLaser","Alexa Fluor 594",28,0.0831020642201834
"FiveLaser","Alexa Fluor 594",29,0.0586983944954128
"FiveLaser","Alexa Fluor 594",30,0.0354013761467891
"FiveLaser","Alexa Fluor 594",31,0.0225974770642202
"FiveLaser","Alexa Fluor 594",32,0.00779816513761478
"FiveLaser","Alexa Fluor 594",33,0
"FiveLaser","Alexa Fluor 594",34,0
"FiveLaser","Alexa Fluor 594",35,0
