"Instrument","Fluorophore","Detector","AdjustedY"
"SonyID700_4L","Alexa Fluor 350","561-17",2e-04
"SonyID700_4L","Alexa Fluor 350","561-18",0.0012
"SonyID700_4L","Alexa Fluor 350","561-19",0
"SonyID700_4L","Alexa Fluor 350","561-20",0.0014
"SonyID700_4L","Alexa Fluor 350","561-21",0.0013
"SonyID700_4L","Alexa Fluor 350","561-22",0
"SonyID700_4L","Alexa Fluor 350","561-23",0.0011
"SonyID700_4L","Alexa Fluor 350","561-24",5e-04
"SonyID700_4L","Alexa Fluor 350","561-25",0.0015
"SonyID700_4L","Alexa Fluor 350","561-26",7e-04
"SonyID700_4L","Alexa Fluor 350","561-27",0.0017
"SonyID700_4L","Alexa Fluor 350","561-28",8e-04
"SonyID700_4L","Alexa Fluor 350","561-29",0.0014
"SonyID700_4L","Alexa Fluor 350","561-30",3e-04
"SonyID700_4L","Alexa Fluor 350","561-31",7e-04
"SonyID700_4L","Alexa Fluor 350","561-32",2e-04
"SonyID700_4L","Alexa Fluor 350","561-33",6e-04
"SonyID700_4L","Alexa Fluor 350","561-34",4e-04
"SonyID700_4L","Alexa Fluor 350","561-35",0.0013
"SonyID700_4L","Alexa Fluor 350","637-17",3e-04
"SonyID700_4L","Alexa Fluor 350","637-18",6e-04
"SonyID700_4L","Alexa Fluor 350","637-19",0.0019
"SonyID700_4L","Alexa Fluor 350","637-20",0
"SonyID700_4L","Alexa Fluor 350","637-21",5e-04
"SonyID700_4L","Alexa Fluor 350","637-22",9e-04
"SonyID700_4L","Alexa Fluor 350","637-23",0
"SonyID700_4L","Alexa Fluor 350","637-24",0
"SonyID700_4L","Alexa Fluor 350","637-25",0
"SonyID700_4L","Alexa Fluor 350","637-26",0
"SonyID700_4L","Alexa Fluor 350","637-27",0
"SonyID700_4L","Alexa Fluor 350","637-28",9e-04
"SonyID700_4L","Alexa Fluor 350","637-29",0
"SonyID700_4L","Alexa Fluor 350","637-30",0
"SonyID700_4L","Alexa Fluor 350","637-31",0
"SonyID700_4L","Alexa Fluor 350","637-32",0.0031
"SonyID700_4L","Alexa Fluor 350","637-33",0
"SonyID700_4L","Alexa Fluor 350","637-34",0
"SonyID700_4L","Alexa Fluor 350","637-35",0.0011
"SonyID700_4L","Alexa Fluor 488","405-1",0.000764297
"SonyID700_4L","Alexa Fluor 488","405-2",0.000947197
"SonyID700_4L","Alexa Fluor 488","405-3",0.000455312
"SonyID700_4L","Alexa Fluor 488","405-4",0.03111393
"SonyID700_4L","Alexa Fluor 488","405-5",0.04581358
"SonyID700_4L","Alexa Fluor 488","405-6",0.06554732
"SonyID700_4L","Alexa Fluor 488","405-7",0.05598282
"SonyID700_4L","Alexa Fluor 488","405-8",0.03319399
"SonyID700_4L","Alexa Fluor 488","405-9",0.007610184
"SonyID700_4L","Alexa Fluor 488","405-10",0.002844839
"SonyID700_4L","Alexa Fluor 488","405-11",0.00714797
"SonyID700_4L","Alexa Fluor 488","405-12",0.005448095
"SonyID700_4L","Alexa Fluor 488","405-13",0.003276425
"SonyID700_4L","Alexa Fluor 488","405-14",0.00302818
"SonyID700_4L","Alexa Fluor 488","405-15",0.001038509
"SonyID700_4L","Alexa Fluor 488","405-16",1.56e-05
"SonyID700_4L","Alexa Fluor 488","405-17",0.000470465
"SonyID700_4L","Alexa Fluor 488","405-18",0.000618039
"SonyID700_4L","Alexa Fluor 488","405-19",0
