"Instrument","Fluorophore","Detector","AdjustedY"
"TwoLaserBR","Alexa Fluor 680",6,0
"TwoLaserBR","Alexa Fluor 680",7,0
"TwoLaserBR","Alexa Fluor 680",8,0.00090022935779821
"TwoLaserBR","Alexa Fluor 680",9,0.0152981651376147
"TwoLaserBR","Alexa Fluor 680",10,0.0159977064220183
"TwoLaserBR","Alexa Fluor 680",11,0.00639908256880739
"TwoLaserBR","Alexa Fluor 680",12,0.00439793577981651
"TwoLaserBR","Alexa Fluor 680",13,0.00319954128440358
"TwoLaserBR","Alexa Fluor 680",14,0.00220183486238545
"TwoLaserBR","Alexa Fluor 680",15,0.0134977064220184
"TwoLaserBR","Alexa Fluor 680",16,0.153400229357798
"TwoLaserBR","Alexa Fluor 680",17,0.711599770642202
"TwoLaserBR","Alexa Fluor 680",18,1
"TwoLaserBR","Alexa Fluor 680",19,0.5225
"TwoLaserBR","Alexa Fluor 680",20,0.295802752293578
"TwoLaserBR","Alexa Fluor 680",21,0.309701834862385
"TwoLaserBR","Alexa Fluor 680",22,0.125200688073395
"TwoLaserBR","Alexa Fluor 700",1,0
"TwoLaserBR","Alexa Fluor 700",2,0
"TwoLaserBR","Alexa Fluor 700",3,0
"TwoLaserBR","Alexa Fluor 700",4,0
"TwoLaserBR","Alexa Fluor 700",5,0
"TwoLaserBR","Alexa Fluor 700",6,0
"TwoLaserBR","Alexa Fluor 700",7,0
"TwoLaserBR","Alexa Fluor 700",8,0
"TwoLaserBR","Alexa Fluor 700",9,0.00749999999999995
"TwoLaserBR","Alexa Fluor 700",10,0.0218979357798166
"TwoLaserBR","Alexa Fluor 700",11,0.0136983944954129
"TwoLaserBR","Alexa Fluor 700",12,0.00830275229357802
"TwoLaserBR","Alexa Fluor 700",13,0.00580275229357796
"TwoLaserBR","Alexa Fluor 700",14,0.0059002293577981
"TwoLaserBR","Alexa Fluor 700",15,0.0022993119266056
"TwoLaserBR","Alexa Fluor 700",16,0.0390022935779816
"TwoLaserBR","Alexa Fluor 700",17,0.304598623853211
"TwoLaserBR","Alexa Fluor 700",18,1
"TwoLaserBR","Alexa Fluor 700",19,0.863801605504587
"TwoLaserBR","Alexa Fluor 700",20,0.423801605504587
"TwoLaserBR","Alexa Fluor 700",21,0.400401376146789
"TwoLaserBR","Alexa Fluor 700",22,0.202700688073394
"TwoLaserBR","Alexa Fluor 750",1,0
"TwoLaserBR","Alexa Fluor 750",2,0
"TwoLaserBR","Alexa Fluor 750",3,0
"TwoLaserBR","Alexa Fluor 750",4,0
"TwoLaserBR","Alexa Fluor 750",5,0
"TwoLaserBR","Alexa Fluor 750",6,0
"TwoLaserBR","Alexa Fluor 750",7,0
"TwoLaserBR","Alexa Fluor 750",8,0
"TwoLaserBR","Alexa Fluor 750",9,0
"TwoLaserBR","Alexa Fluor 750",10,0
"TwoLaserBR","Alexa Fluor 750",11,0
"TwoLaserBR","Alexa Fluor 750",12,0.00319954128440358
"TwoLaserBR","Alexa Fluor 750",13,0.00909977064220191
"TwoLaserBR","Alexa Fluor 750",14,0.00799885321100924
"TwoLaserBR","Alexa Fluor 750",15,0.000997706422018352
"TwoLaserBR","Alexa Fluor 750",16,0.0025974770642202
"TwoLaserBR","Alexa Fluor 750",17,0.00119839449541281
"TwoLaserBR","Alexa Fluor 750",18,0.00369839449541287
"TwoLaserBR","Alexa Fluor 750",19,0.0611983944954129
"TwoLaserBR","Alexa Fluor 750",20,0.371301605504587
"TwoLaserBR","Alexa Fluor 750",21,1
"TwoLaserBR","Alexa Fluor 750",22,0.460298165137615
"TwoLaserBR","Alexa Fluor 790",1,0
"TwoLaserBR","Alexa Fluor 790",2,0
"TwoLaserBR","Alexa Fluor 790",3,0
"TwoLaserBR","Alexa Fluor 790",4,0
"TwoLaserBR","Alexa Fluor 790",5,0
"TwoLaserBR","Alexa Fluor 790",6,0
"TwoLaserBR","Alexa Fluor 790",7,0
"TwoLaserBR","Alexa Fluor 790",8,0
"TwoLaserBR","Alexa Fluor 790",9,0
"TwoLaserBR","Alexa Fluor 790",10,0
"TwoLaserBR","Alexa Fluor 790",11,0
"TwoLaserBR","Alexa Fluor 790",12,0.000802752293578068
"TwoLaserBR","Alexa Fluor 790",13,0.0270011467889908
"TwoLaserBR","Alexa Fluor 790",14,0.1125
"TwoLaserBR","Alexa Fluor 790",15,0
"TwoLaserBR","Alexa Fluor 790",16,0
"TwoLaserBR","Alexa Fluor 790",17,0.00200114678899088
"TwoLaserBR","Alexa Fluor 790",18,0.00169724770642199
"TwoLaserBR","Alexa Fluor 790",19,0.0108027522935781
"TwoLaserBR","Alexa Fluor 790",20,0.0770011467889908
"TwoLaserBR","Alexa Fluor 790",21,0.528698394495413
"TwoLaserBR","Alexa Fluor 790",22,1
"TwoLaserBR","AmCyan",1,1
"TwoLaserBR","AmCyan",2,0.596313073394495
"TwoLaserBR","AmCyan",3,0.390665137614679
"TwoLaserBR","AmCyan",4,0.0796043577981652
"TwoLaserBR","AmCyan",5,0.0363646788990827
"TwoLaserBR","AmCyan",6,0.0159690366972477
"TwoLaserBR","AmCyan",7,0
"TwoLaserBR","AmCyan",8,0
"TwoLaserBR","AmCyan",9,0
"TwoLaserBR","AmCyan",10,0
"TwoLaserBR","AmCyan",11,0
"TwoLaserBR","AmCyan",12,0
"TwoLaserBR","AmCyan",13,0
"TwoLaserBR","AmCyan",14,0
"TwoLaserBR","AmCyan",15,0
"TwoLaserBR","AmCyan",16,0
"TwoLaserBR","AmCyan",17,0
"TwoLaserBR","AmCyan",18,0
"TwoLaserBR","AmCyan",19,0
"TwoLaserBR","AmCyan",20,0
"TwoLaserBR","AmCyan",21,0
"TwoLaserBR","AmCyan",22,0
"TwoLaserBR","APC",1,0
"TwoLaserBR","APC",2,0
"TwoLaserBR","APC",3,0
"TwoLaserBR","APC",4,0
"TwoLaserBR","APC",5,0
"TwoLaserBR","APC",6,0
"TwoLaserBR","APC",7,0.024598623853211
"TwoLaserBR","APC",8,0.0140022935779817
"TwoLaserBR","APC",9,0.00720183486238535
"TwoLaserBR","APC",10,0.00509747706422026
"TwoLaserBR","APC",11,0.00409977064220191
"TwoLaserBR","APC",12,0.0025974770642202
"TwoLaserBR","APC",13,0.00150229357798171
"TwoLaserBR","APC",14,0.00169724770642199
"TwoLaserBR","APC",15,1
"TwoLaserBR","APC",16,0.899002293577982
"TwoLaserBR","APC",17,0.438302752293578
"TwoLaserBR","APC",18,0.3675
"TwoLaserBR","APC",19,0.363199541284404
"TwoLaserBR","APC",20,0.19509747706422
"TwoLaserBR","APC",21,0.146301605504587
"TwoLaserBR","APC",22,0.0766972477064221
"TwoLaserBR","APC-Alexa Fluor 700",1,0
"TwoLaserBR","APC-Alexa Fluor 700",2,0
"TwoLaserBR","APC-Alexa Fluor 700",3,0
"TwoLaserBR","APC-Alexa Fluor 700",4,0
"TwoLaserBR","APC-Alexa Fluor 700",5,0
"TwoLaserBR","APC-Alexa Fluor 700",6,0
"TwoLaserBR","APC-Alexa Fluor 700",7,0.00130160550458713
"TwoLaserBR","APC-Alexa Fluor 700",8,0.00169724770642199
"TwoLaserBR","APC-Alexa Fluor 700",9,0.00880160550458708
"TwoLaserBR","APC-Alexa Fluor 700",10,0.0215022935779816
"TwoLaserBR","APC-Alexa Fluor 700",11,0.0149025229357799
